transaction_id,amount,hour,predicted_label,fraud_probability,top_shap_feature,shap_value
55800,38.94,13,0,7.1e-05,V4,-5.735046
23338,22.04,9,0,1.6e-05,V3,-2.96875
18172,29.48,8,0,6.1e-05,V4,-5.301332
23545,1.79,9,0,5.2e-05,V14,-4.480422
19497,19.99,8,0,0.0,V4,-6.21532
217709,5.0,15,0,1.5e-05,V4,-8.030898
281511,146.67,23,0,0.000288,V4,-6.342468
224337,27.9,15,0,0.000207,V24,-4.659827
184092,0.0,11,0,0.005794,V1,-3.900395
282599,0.99,23,0,1e-06,V1,-5.957581
64093,78.0,14,0,5.1e-05,V14,-3.838015
143634,39.95,23,0,3e-06,V4,-5.048132
180890,150.0,10,0,3e-06,V14,-3.71501
272363,4.49,21,0,2.7e-05,V4,-7.405518
74029,15.99,15,0,0.008118,V8,-3.195856
3193,69.95,0,0,5e-06,V4,-4.321026
238425,3.84,17,0,1.2e-05,V4,-4.057128
114425,19.6,20,0,1e-05,V4,-5.872138
63776,1.0,14,0,1e-06,V3,-6.116224
176641,184.98,10,0,5.4e-05,V14,-4.829326
233895,3.78,17,0,2.9e-05,V4,-5.387748
256019,14.95,19,0,0.016297,V4,-6.108122
192839,163.0,12,0,0.000104,V4,-7.597474
152941,103.83,3,0,4e-06,V4,-6.8334
65369,36.5,14,0,1.2e-05,V4,-4.57793
240816,19.6,17,0,7.6e-05,V1,-4.707224
162233,0.76,7,0,8e-06,V4,-3.252233
226094,199.0,16,0,2.3e-05,V4,-4.216345
60724,3.03,13,0,6e-06,V12,-3.75069
129473,6.05,21,0,2.4e-05,V4,-5.582902
9650,316.5,4,0,1.7e-05,V4,-5.775958
165257,1.29,8,0,1e-06,V4,-4.900612
280870,49.63,23,0,1e-06,V14,-5.053512
115258,14.95,20,0,0.000841,V14,-3.408058
175757,1.0,10,0,0.0,V4,-5.000468
181536,37.09,10,0,0.0,V4,-4.801588
141835,25.0,23,0,1.2e-05,V4,-4.29222
58438,15.21,13,0,1.6e-05,V14,-5.896464
154401,79.0,4,0,2.3e-05,V14,-4.755796
101012,6.0,18,0,4.6e-05,V3,-4.100878
227843,39.4,16,0,0.025519,V4,-3.010666
160653,1.0,7,0,1e-06,V4,-6.724768
150935,66.85,2,0,1.1e-05,V14,-4.832188
29468,11.5,9,0,9.9e-05,V14,-4.830706
64546,55.29,14,0,0.000367,V3,-4.259282
45855,120.0,11,0,4e-06,V11,-6.931109
129477,0.77,21,0,0.0,V4,-5.418016
183837,9.99,10,0,7e-06,V24,-4.278284
33393,160.0,10,0,0.000858,V10,-2.814366
147083,1.79,0,0,0.0,V4,-5.019166
216873,20.0,15,0,2.4e-05,V14,-6.150001
28183,149.3,9,0,3.6e-05,V14,-2.943627
260600,1.0,20,0,3e-06,V11,-5.49437
63048,52.0,14,0,0.000102,V8,-4.108422
256430,126.0,19,0,5e-06,V4,-4.719964
56352,78.54,13,0,7.5e-05,V12,-4.905948
266592,90.22,21,0,0.000134,V14,-4.822817
5481,37.48,1,0,0.018102,V2,-1.381997
135711,209.4,22,0,0.000212,V14,-2.775316
279556,0.89,22,0,1e-06,V1,-6.692639
71153,0.89,15,0,0.000174,V12,-3.125947
213673,24.05,14,0,0.00301,V14,-2.539297
174467,30.98,9,0,7.8e-05,V10,-3.617255
267408,1096.63,21,0,0.117522,V12,-1.552525
244172,2.68,18,0,9e-06,V11,-4.373162
272523,684.14,21,0,5.3e-05,V4,-5.927551
164514,279.35,8,0,5e-06,V4,-7.296194
41447,10.7,11,0,0.000333,V3,-4.486542
157317,39.55,6,0,8e-06,V14,-8.269116
280203,77.74,23,0,9e-06,V11,-5.769474
131126,1.0,22,0,4.4e-05,V3,-4.080581
232361,12.31,16,0,1e-06,V4,-6.414752
142888,14.95,23,0,8e-06,V3,-4.412794
160678,1.0,7,0,1e-06,V4,-4.206032
44477,9.51,11,0,7e-06,V4,-6.136374
251903,25.58,19,0,7.5e-05,V1,-5.99957
132674,75.0,22,0,0.001263,V3,-4.106114
244354,14.41,18,0,8e-06,V1,-5.827212
1146,158.0,0,0,0.0,V14,-5.498656
137511,172.98,22,0,6.5e-05,V3,-7.739486
137729,106.94,22,0,0.007744,V14,-4.99092
200329,3.93,13,0,0.004886,V4,-3.932692
106561,57.4,19,0,5.9e-05,V12,-2.014913
105707,5.38,19,0,6e-06,V3,-4.193378
22955,41.0,9,0,3.3e-05,V3,-4.035972
151086,9.99,2,0,3.1e-05,V14,-5.689468
4504,37.96,1,0,6.2e-05,V14,-5.33667
136648,75.46,22,0,0.000331,V8,-2.894083
128216,76.06,21,0,9.9e-05,V4,-5.783904
46012,81.28,11,0,9e-06,V14,-5.502188
183949,9.48,11,0,2e-06,V4,-6.247458
113381,65.0,20,0,2e-06,V3,-3.834872
157790,19.99,6,0,1.3e-05,V14,-6.47309
54788,0.76,12,0,0.056654,V12,-2.504292
185903,228.18,11,0,1e-06,V4,-5.530383
148871,48.0,1,0,0.000364,V14,-4.04402
249744,18.49,18,0,0.0,V14,-4.150449
73404,2.95,15,0,0.000249,V4,-6.020461
232653,48.0,16,0,0.0,V14,-6.040117
133736,1.0,22,0,0.495301,V3,-2.405034
243178,9.78,18,0,2e-05,V4,-7.674342
167025,9.81,8,0,0.0,V4,-4.628318
222169,212.64,15,0,3e-06,V4,-4.683064
247075,999.0,18,0,5e-06,V14,-4.148591
234854,11.5,17,0,3e-06,V4,-5.920836
163705,10.41,8,0,1.3e-05,V1,-6.115617
202004,178.81,13,0,0.000399,V4,-6.509842
270180,1.93,21,0,6e-06,V4,-4.728516
202943,65.45,13,0,6e-06,V14,-5.869965
138791,0.76,23,0,0.001574,Hour,-2.90368
277147,7.99,22,0,3.1e-05,V4,-6.109092
252877,94.82,19,0,1.7e-05,V3,-3.53471
218575,68.66,15,0,0.012225,V14,-3.463474
230973,33.4,16,0,0.011183,V14,-2.762115
15485,98.0,7,0,1.9e-05,V4,-8.163318
241098,39.61,17,0,6e-06,V3,-3.907514
206236,6.68,13,0,4e-06,V4,-5.011988
153571,34.14,3,0,0.007112,V14,-5.557688
2528,15.0,0,0,0.0,V4,-5.319786
245874,0.99,18,0,0.000338,V4,-4.207938
271103,2.69,21,0,5.9e-05,V4,-6.532421
171976,14.06,9,0,0.001462,V4,-1.867134
85232,37.0,16,0,1e-06,V4,-7.142595
79898,6.0,16,0,0.000941,V3,-4.138648
257006,40.0,19,0,0.000136,V4,-5.721816
204154,53.63,13,0,1e-06,V14,-4.393564
216583,25.48,15,0,2e-06,V4,-4.648447
248060,42.95,18,0,6e-06,V1,-4.406798
225158,19.99,16,0,4.8e-05,V4,-5.428142
87901,44.52,17,0,9.3e-05,V12,-4.560952
168829,14.99,9,0,3e-06,V4,-7.256824
126949,80.0,21,0,1.8e-05,V4,-4.304045
42313,162.85,11,0,3e-06,V4,-3.909888
250494,30.0,19,0,0.000531,V1,-6.10374
2818,4.95,0,0,1e-06,V4,-5.520149
89079,62.7,17,0,1.5e-05,V4,-4.502908
91853,1.0,17,0,0.002412,V8,-3.821288
8478,9.99,3,0,1e-05,V14,-8.149152
169278,427.3,9,0,3e-06,V4,-4.752478
150451,218.04,1,0,1e-06,V14,-5.755005
78475,1.0,15,1,0.947543,V12,-2.056033
148056,5.99,0,0,0.0,V2,-3.36752
255963,0.98,19,0,0.000317,V3,-3.498059
198699,30.9,12,0,0.000123,V14,-5.349143
110941,24.64,20,0,4e-06,V11,-7.119855
69661,52.0,14,0,0.002095,V4,-6.386734
252137,12.35,19,0,1.7e-05,V11,-6.671264
53434,61.79,12,0,3.2e-05,V3,-2.775003
20994,202.0,8,0,7e-06,V4,-7.603997
134540,4.49,22,0,9.7e-05,V14,-4.10842
240912,9.0,17,0,4e-06,V4,-6.82353
274260,17.02,22,0,4e-06,V3,-3.695554
211154,105.11,14,0,0.000748,V14,-6.711352
229483,257.77,16,0,0.005318,V4,-5.358886
46804,22.75,11,0,0.000993,V14,-2.592817
100721,9.9,18,0,0.003933,V14,-4.503091
11463,6.0,5,0,5e-06,V4,-5.764596
167996,902.62,9,0,4e-06,V14,-3.980434
131834,59.92,22,0,2e-06,V4,-5.423318
215849,1.46,14,0,0.0,V12,-4.538024
230393,11.99,16,0,0.001347,V1,-5.440056
49509,1.0,12,0,0.0,V4,-4.608396
75637,418.67,15,0,0.0,V11,-3.859382
106736,10.76,19,0,0.0,V10,-3.054219
22082,46.85,8,0,1.2e-05,V3,-5.607775
5367,1.98,1,0,9e-06,V14,-7.921348
158794,463.2,7,0,0.0,V4,-6.097184
170247,92.74,9,0,0.020269,V11,-2.222439
216239,122.44,14,1,0.997674,V11,-2.127838
230704,11.99,16,0,9e-06,V4,-4.61869
242704,85.25,18,0,0.01313,V11,-3.681067
137192,1.98,22,0,0.000783,V14,-3.063285
25635,159.0,9,0,2.9e-05,V4,-5.828995
39737,1.0,11,0,0.024234,V15,-1.777861
86447,10.0,17,0,1.9e-05,V4,-3.443355
178809,6.06,10,0,0.000545,V1,-3.481804
243485,51.2,18,0,9e-06,V1,-4.00346
102106,507.56,18,0,9e-06,V12,-3.93836
141732,1.0,23,0,0.000273,V11,-3.628231
152294,105.01,3,0,1e-06,V3,-7.151932
270110,4.49,21,0,4e-06,V4,-5.934706
7369,1.98,2,0,0.001043,V14,-7.344684
246198,0.77,18,0,1e-06,V4,-5.54207
208833,10.69,14,0,8e-05,V1,-6.535934
153428,113.49,3,0,6e-06,V3,-7.585606
83088,12.55,16,0,0.010638,V3,-2.314546
78434,15.17,15,0,0.000157,V4,-4.973929
45011,1.98,11,0,3.2e-05,V14,-5.766461
207939,50.21,14,0,5e-06,V14,-5.291282
70558,15.0,14,0,1.2e-05,V3,-5.057423
179979,0.64,10,0,0.0,V4,-4.71397
268874,69.99,21,0,0.0,V4,-5.713172
201139,32.0,13,0,0.0,V1,-4.88543
152750,14.95,3,0,1e-06,V14,-6.144146
10940,80.1,5,0,1e-06,V4,-5.309466
97365,19.34,18,0,1.8e-05,V24,-3.446507
100658,9.99,18,0,0.547035,V12,-2.868695
101589,0.76,18,0,3.3e-05,V4,-3.701716
40227,117.82,11,0,4e-06,V14,-5.020795
117567,38.85,20,0,0.003436,V14,-3.779813
166295,6.0,8,0,2.8e-05,V4,-7.551324
201289,12.99,13,0,1e-06,V4,-5.60685
233865,9.8,17,0,0.085584,V4,-2.03971
79318,54.99,16,0,1e-06,V4,-5.599343
266372,12.99,21,0,0.0002,V4,-5.044703
205,13.99,0,0,0.0,V4,-5.893524
55647,40.0,13,0,0.452181,V3,-4.681904
4491,5.03,1,0,0.001538,V14,-3.969591
37535,72.0,10,0,0.000366,V3,-4.612512
75436,230.25,15,0,1.7e-05,V4,-5.417608
170161,1.0,9,0,3e-06,V4,-6.929349
83999,0.77,16,0,0.0,V4,-5.82608
276168,170.0,22,0,1.1e-05,V11,-7.803988
182702,55.85,10,0,9e-06,V1,-4.54687
176484,0.76,10,0,0.0,V4,-4.541355
255703,58.4,19,0,0.000105,V4,-6.279493
279376,199.0,22,0,0.002097,V14,-6.335788
202911,60.0,13,0,0.000111,V4,-6.866985
18761,22.0,8,0,3.3e-05,V4,-5.462581
267916,1.98,21,0,0.000404,V1,-5.792262
245243,2.36,18,0,0.000351,V4,-5.726031
78083,28.97,15,0,0.017255,V3,-5.622664
3109,53.11,0,0,0.001461,V12,-2.529824
149954,5.52,1,0,0.035918,V1,-2.98586
73788,60.0,15,0,0.000123,V14,-4.044813
107484,32.06,19,0,4e-06,V14,-5.831488
49313,4.58,12,0,5.2e-05,V3,-3.18391
273937,34.99,22,0,7e-06,V14,-3.42523
265866,1.98,21,0,0.0,V1,-5.819686
219691,229.9,15,0,0.003392,V14,-5.897398
6141,53.79,1,0,5e-06,V14,-6.015088
257835,5.41,19,0,0.0,V3,-3.131682
149016,15.9,1,0,0.0,V14,-5.430667
59391,28.18,13,0,1e-06,V14,-4.572712
259909,5.0,20,0,0.001026,V3,-4.959956
179792,200.0,10,0,0.0,V14,-5.524878
114993,58.0,20,0,0.000602,V4,-6.527414
71327,539.33,15,0,2.9e-05,V4,-7.099401
249401,0.99,18,0,0.000385,V4,-4.201246
146760,950.0,0,0,2.2e-05,V4,-5.846262
240806,89.63,17,0,2.9e-05,V12,-6.386987
188332,15.13,11,0,0.002575,V1,-5.93146
245731,67.0,18,0,8.4e-05,V4,-4.017133
216789,0.95,15,0,3e-05,V1,-6.08651
238044,13.52,17,0,1.2e-05,V4,-5.781676
144157,72.22,23,0,3.4e-05,V8,-4.317809
161300,21.99,7,0,8e-06,V4,-5.793098
138294,13.68,22,0,1e-06,V8,-3.615041
221409,78.45,15,0,7e-06,V14,-3.535883
278006,1.0,22,0,2.7e-05,V12,-6.44053
242854,9.8,18,0,5.5e-05,V4,-3.992524
270418,1.0,21,0,5e-06,V1,-5.623141
279295,1629.0,22,0,0.036183,V11,-1.772
174901,9.99,9,0,6.4e-05,V14,-5.165596
98913,37.32,18,0,0.00628,V18,-3.982989
128328,118.7,21,0,0.010433,V11,-3.063114
223604,29.0,15,0,0.317224,V4,-3.498747
168457,13.0,9,0,5e-06,V4,-7.630362
159166,0.87,7,0,6e-06,V4,-3.289466
125962,1.98,21,0,0.000545,V14,-5.30472
270647,1.78,21,0,1e-06,V4,-5.838286
13484,35.95,6,0,0.000224,V3,-5.063592
49065,1379.0,12,0,9e-06,V12,-4.009321
163261,0.89,8,0,2e-06,V4,-8.256954
237841,29.67,17,0,2e-06,V14,-4.092042
84307,258.99,16,0,0.000386,V12,-2.354168
188857,91.73,11,0,0.515591,V12,-4.62951
197936,135.4,12,0,0.0,V14,-3.841149
7884,15.95,3,0,2.4e-05,V14,-7.019054
90896,4.06,17,0,7.1e-05,V4,-5.632639
208281,78.0,14,0,0.001586,V4,-6.896377
214761,4.99,14,0,0.001263,V4,-5.263417
183989,29.89,11,0,0.000137,V4,-3.304285
117167,96.0,20,0,0.003951,V4,-6.245776
12389,17.95,6,0,1e-06,V14,-5.025176
81320,58.9,16,0,0.006666,V14,-3.369829
214234,33.0,14,0,6e-06,V11,-4.548944
95643,1.0,18,0,0.00016,V4,-6.738682
275,5.99,0,0,0.001317,V4,-2.325773
221566,1.79,15,0,5e-06,V4,-5.642054
177848,46.0,10,0,3e-06,V14,-3.591589
20111,12.31,8,0,9e-06,V14,-2.960353
282438,37.09,23,0,5e-06,V4,-4.359683
85364,8.99,16,0,4.9e-05,V14,-4.94368
213669,107.46,14,0,0.01182,V19,-2.316604
139269,1.46,23,0,6e-06,V4,-5.093849
221005,74.2,15,0,0.000414,V3,-5.722633
4260,115.34,1,0,0.0,V4,-5.638484
196440,189.78,12,0,7e-06,V4,-3.794151
205143,2.23,13,0,0.000127,V1,-6.585514
46106,207.9,11,0,0.000176,V14,-4.226205
203329,55.8,13,0,5.9e-05,V4,-7.78738
269400,0.3,21,0,0.003971,V4,-3.369124
17959,14.64,8,0,0.00059,V10,-3.069054
115214,28.62,20,0,2.8e-05,V4,-6.001822
234985,1.98,17,0,0.000101,V1,-6.265153
244325,82.89,18,0,0.000233,V12,-3.297849
133558,70.5,22,0,4.5e-05,V3,-4.893634
9451,0.74,3,0,0.000104,V14,-7.364999
178758,1.0,10,0,1e-06,V4,-6.883818
27769,30.0,9,0,0.012785,V12,-4.206026
236811,100.9,17,0,7.5e-05,V14,-4.002922
158804,5.49,7,0,1e-06,V14,-4.177029
177410,1.0,10,0,4e-06,V4,-5.677062
284180,12.99,23,0,9e-06,V2,-3.590459
122487,110.26,21,0,0.000165,V4,-5.510068
33852,0.76,10,0,0.003691,V12,-3.297197
77797,105.15,15,0,0.003814,V12,-7.25519
57933,1.0,13,0,0.013927,V14,-1.523072
213045,16.0,14,0,1e-06,V14,-6.400126
87043,879.31,17,0,0.077394,V14,-3.256887
161105,1.51,7,0,0.001778,V1,-3.548011
157682,46.37,6,0,3e-06,V4,-5.103654
261916,25.28,20,0,1e-05,V14,-3.795423
166644,60.0,8,0,9e-06,V4,-4.309851
55765,40.0,13,0,2.7e-05,V11,-7.295225
22930,17.92,9,0,5.2e-05,V4,-7.43051
144758,10.0,23,0,0.000628,V4,-5.484571
192455,1.79,12,0,1.9e-05,V4,-6.945402
15719,8.0,7,0,3.8e-05,V3,-7.851818
33536,23.32,10,0,6e-06,V14,-3.051692
275209,6.0,22,0,0.000296,V4,-4.345733
214285,0.77,14,0,4.4e-05,V4,-6.654348
225004,387.74,16,0,1e-06,V4,-4.543815
205150,11.7,13,0,0.000194,V1,-4.00631
237471,81.8,17,0,0.001866,V3,-5.639748
182154,710.0,10,0,1e-06,V4,-6.601856
121312,94.5,21,0,0.000128,V4,-4.077978
83450,84.5,16,0,7.8e-05,V3,-3.539228
134852,139.0,22,0,1.8e-05,V24,-4.4767
35268,144.0,10,0,1.9e-05,V8,-3.23394
237694,1.29,17,0,1.3e-05,V1,-6.17514
86098,11.46,16,0,8e-06,V14,-3.311756
224480,20.0,15,0,0.000212,V4,-7.181936
208292,0.89,14,0,0.000663,V1,-5.811646
256962,8.27,19,0,0.006205,V11,-3.912511
239185,20.0,17,0,1.7e-05,V14,-3.327028
172369,47.68,9,0,1e-06,V4,-6.718464
67055,89.99,14,0,0.039819,V12,-3.662422
37379,129.95,10,0,0.000202,V14,-5.597202
126461,4.48,21,0,0.000159,V14,-3.78174
142200,1.0,23,0,0.001087,V4,-4.406709
4320,39.99,1,0,1e-06,V4,-7.03945
202509,14.84,13,0,1e-06,V1,-6.132434
144525,9.99,23,0,5.2e-05,V14,-2.521131
113002,12.31,20,0,0.733487,V18,-1.173727
79212,255.74,16,0,0.01032,V4,-4.626248
155675,48.04,5,0,2e-06,V14,-7.215141
49811,36.08,12,0,3e-05,V12,-4.474166
157248,1.0,6,0,0.000536,V14,-4.734128
130327,6.99,22,0,3.1e-05,V3,-4.820389
238977,16.99,17,0,1.2e-05,V4,-6.157644
89459,5.49,17,0,0.000798,V3,-4.062939
227766,193.96,16,0,1e-06,V4,-4.072606
247668,0.89,18,0,5.1e-05,V4,-6.497408
48651,56.0,12,0,8.1e-05,V4,-5.186892
212140,2.99,14,0,0.0,V11,-3.792726
91063,27.5,17,0,0.000138,V24,-3.398615
45948,18.0,11,0,1.3e-05,V4,-5.602778
131053,1.0,22,0,7e-06,V4,-3.745625
176056,70.0,10,0,4e-06,V4,-6.148491
211159,46.98,14,0,1.9e-05,V4,-5.195753
190627,28.4,11,0,1e-06,V4,-6.761983
130195,38.59,22,0,4e-06,V12,-7.567774
271157,7.56,21,0,4.8e-05,V10,-2.987974
141708,1.0,23,0,0.0,V4,-3.622576
39267,809.03,11,0,1e-06,V12,-8.730633
3419,1.0,0,0,5e-06,V4,-4.547787
103352,50.92,19,0,2e-06,V4,-5.15002
53679,7.05,12,0,0.005262,V3,-7.531087
267981,1.0,21,0,2.2e-05,V4,-4.35473
264536,9.08,20,0,1e-06,V12,-2.845769
21202,1.98,8,0,4.8e-05,V14,-4.849802
64210,1.0,14,0,0.009237,V14,-4.375058
283154,30.0,23,0,0.001203,V14,-3.629883
75731,4.99,15,0,6e-06,V4,-6.781971
103999,82.92,19,0,2e-06,V4,-4.300531
9269,18.11,3,0,2.6e-05,V14,-6.530072
264976,1.98,20,0,4e-06,V4,-6.682866
209329,75.91,14,0,0.046806,V24,-3.047083
218053,9.99,15,0,1.6e-05,V4,-4.619682
275862,7.18,22,0,3.3e-05,V4,-6.25219
141754,1.0,23,0,0.000679,V4,-4.086258
100248,37.83,18,0,0.000841,V3,-4.228188
50209,499.75,12,0,2.4e-05,V14,-4.490043
238837,120.0,17,0,1e-04,V4,-3.322814
31930,1.0,10,0,0.000128,V12,-7.247916
103250,75.98,19,0,2.2e-05,V12,-4.668242
70529,65.0,14,0,4.2e-05,V4,-6.513448
82990,33.51,16,0,0.004386,V3,-4.449766
130428,0.89,22,0,0.001285,V14,-5.56504
256513,15.99,19,0,5e-05,V1,-5.091636
71742,119.96,15,0,2.7e-05,V4,-6.148903
5563,75.93,1,0,1.8e-05,V3,-6.047608
37316,6.84,10,0,3e-06,V3,-4.066593
73080,1897.72,15,0,4e-06,V4,-2.807469
239964,31.99,17,0,5.6e-05,V4,-4.428552
224992,2.0,16,0,1e-06,V14,-6.375818
144409,68.7,23,0,0.00102,V12,-5.157008
56920,5.0,13,0,0.052515,V12,-3.550131
150237,10.0,1,0,2.2e-05,V4,-6.689848
88786,34.95,17,0,8.1e-05,V14,-4.823258
178735,69.0,10,0,0.0,V4,-5.945674
216799,119.25,15,0,0.0,V14,-4.62508
261537,59.95,20,0,0.001216,V4,-5.32835
57762,238.64,13,0,0.014858,V14,-2.884754
249574,117.48,18,0,1e-06,V14,-5.216858
100930,0.99,18,0,0.000195,V14,-3.159994
195076,69.0,12,0,3.8e-05,V4,-5.420648
219864,93.54,15,0,2e-06,V4,-5.398398
19889,8.99,8,0,0.0,V14,-4.319369
151846,29.99,2,0,0.0,V4,-5.271061
139904,12.75,23,0,6e-05,V14,-5.192016
26318,10.5,9,0,1.8e-05,V4,-5.854389
56880,1.0,13,0,5e-05,V15,-3.48815
136617,40.05,22,0,0.000387,V4,-4.880789
95587,19.05,18,0,0.024979,V14,-4.053627
254891,75.19,19,0,3.7e-05,V4,-5.057955
123236,10.0,21,0,1e-06,V4,-5.384934
184365,49.99,11,0,5e-06,V11,-5.555284
71544,11.0,15,0,0.00038,V4,-6.327646
224819,40.0,15,0,3e-06,V4,-7.393868
53658,107.98,12,0,5e-06,V14,-5.136411
231347,40.0,16,0,3e-06,V1,-6.198484
58987,22.84,13,0,0.0,V14,-3.570779
96662,7.13,18,0,6e-06,V4,-6.381259
260316,79.57,20,0,2.6e-05,V1,-4.747974
120739,1065.4,21,0,0.000679,V12,-2.604079
84231,105.4,16,0,0.002711,V14,-3.718249
204642,2701.93,13,0,0.000141,V18,-2.385306
211160,7.86,14,0,0.012443,V11,-6.05241
222601,113.3,15,0,1.1e-05,V12,-4.652426
129075,3.91,21,0,0.000724,V14,-4.304864
25637,22.72,9,0,0.000311,V14,-5.207908
270289,10.5,21,0,0.0,V11,-4.200048
156543,11.27,6,0,6e-06,V3,-6.961986
253308,17.65,19,0,5.8e-05,V14,-4.713153
264280,8.99,20,0,1e-06,V4,-5.660312
241021,788.9,17,0,0.000951,V4,-2.096945
239215,50.29,17,0,4.2e-05,V4,-4.012764
268616,1.98,21,0,1e-06,V1,-3.583079
146654,22.09,0,0,3e-06,V14,-5.210121
32996,8.49,10,0,0.0,V3,-3.954853
190953,7.87,11,0,1e-05,V4,-7.56646
219309,23.87,15,0,1.4e-05,V4,-7.480684
231627,42.0,16,0,9e-06,V1,-4.647217
283314,7.7,23,0,5.4e-05,V1,-6.025552
67332,29.56,14,0,0.0023,V12,-2.919573
284282,0.99,23,0,1e-06,V4,-3.872197
260460,54.84,20,0,3e-06,V14,-5.709502
185823,95.07,11,0,5e-06,V1,-4.204839
200176,24.0,13,0,1e-06,V1,-4.276502
5616,21.26,1,0,0.001117,V14,-6.316285
155477,154.58,5,0,2e-06,V14,-5.398926
118785,45.0,20,0,0.012968,V4,-6.120518
69149,0.99,14,0,2e-06,V3,-4.527807
118401,43.33,20,0,7e-05,V14,-3.158526
13459,25.0,6,0,2e-06,V4,-6.228332
114757,1.98,20,0,5e-06,V4,-4.948134
99230,178.05,18,0,1e-06,V11,-7.112022
80367,1.98,16,0,0.051859,V12,-3.521184
134796,932.24,22,0,0.000745,V11,-3.671344
239740,56.53,17,0,0.000108,V14,-5.247132
17332,9.99,7,0,6e-06,V14,-4.39511
182259,32.1,10,0,4.2e-05,V12,-3.998178
105056,9.82,19,0,0.000215,V4,-3.368894
168538,19.98,9,0,0.0,V1,-4.939328
92688,196.0,17,0,0.005214,V4,-6.069525
19631,667.72,8,0,1.1e-05,V3,-4.693979
58395,111.5,13,0,2e-06,V4,-4.574772
22548,18.92,8,0,0.000372,V3,-8.569864
229232,32.64,16,0,4.5e-05,V4,-7.763584
33320,1.46,10,0,1e-06,V4,-6.794664
56403,10.0,13,0,6.5e-05,V3,-5.775454
117188,2.28,20,0,5.5e-05,V11,-2.670863
198788,352.55,12,0,2.7e-05,V14,-5.572481
128115,1.0,21,0,0.0,V14,-3.239843
281339,16.29,23,0,5e-06,V12,-4.46234
108645,298.0,19,0,0.005736,V11,-2.572908
190415,0.68,11,0,6e-06,V4,-6.111754
204013,26.8,13,0,0.000518,V10,-5.475212
80459,4.0,16,0,4e-06,V4,-4.895644
250942,489.35,19,0,0.769763,V14,3.488595
238473,100.0,17,0,1e-05,V3,-4.002361
176843,58.31,10,0,0.000796,V4,-7.814471
118992,17.5,20,0,2e-06,V4,-5.061451
3938,170.18,0,0,3.3e-05,V4,-4.88403
10682,11.85,5,0,5e-06,V3,-5.753129
247120,9.99,18,0,0.000585,V4,-6.636719
94594,34.27,18,0,3.4e-05,V4,-5.485955
156171,85.0,5,0,0.001423,V14,-4.861334
182520,10.0,10,0,3.3e-05,V4,-5.767677
141490,23.0,23,0,0.0002,V3,-3.838296
89255,0.9,17,0,0.00018,V4,-6.638774
156110,11.27,5,0,2e-06,V3,-6.81307
17588,9.99,8,0,1.8e-05,V4,-5.864161
250880,0.77,19,0,5e-06,V4,-4.76957
263408,1.0,20,0,0.000207,V1,-7.045636
204165,75.99,13,0,1e-06,V10,-3.36396
81490,1.0,16,0,0.028783,V25,-2.242645
25282,7.95,9,0,3e-06,V4,-5.608136
160871,1.0,7,0,1e-05,V1,-5.592316
6281,1.44,2,0,4e-06,V14,-5.274216
8234,15.95,3,0,2.8e-05,V14,-6.976159
147381,47.14,0,0,0.000598,V1,-5.605509
214575,21.25,14,0,2e-06,V4,-4.212969
223800,60.0,15,0,0.0,V4,-5.062434
182602,35.95,10,0,0.0,V1,-4.939793
218237,0.89,15,0,5e-06,V4,-5.979884
62079,5.49,13,0,0.38296,V14,-4.611438
146914,1411.16,0,0,3.1e-05,V4,-5.845572
275185,11.84,22,0,1.6e-05,V3,-3.644037
171920,22.22,9,0,1e-06,V1,-4.810526
228410,40.0,16,0,1.7e-05,V4,-3.940056
187018,265.0,11,0,0.748156,V11,-2.455148
216410,126.54,15,0,3.1e-05,V1,-4.18432
79616,2.69,16,0,0.004753,V12,-2.751241
61194,6.58,13,0,0.0,V12,-6.748052
100592,2.0,18,0,0.0,V3,-5.799565
158944,1.51,7,0,2e-05,V11,-7.431658
197080,1.29,12,0,4e-06,V1,-6.270475
40927,4.38,11,0,0.0,V4,-5.55644
70229,49.99,14,0,0.000977,V3,-4.230664
228586,16.5,16,0,0.813908,V11,-1.803234
73806,88.8,15,0,2e-05,V4,-5.461768
198517,1.29,12,0,1e-06,V1,-6.146268
36854,300.0,10,0,5e-06,V12,-5.143686
225700,2.16,16,0,0.000359,V1,-6.259138
120725,75.36,21,0,3.7e-05,V11,-5.956504
198744,139.4,12,0,1.8e-05,V3,-4.367294
258088,1.79,20,0,1.3e-05,V4,-6.065043
55032,5.45,12,0,0.000136,V3,-3.387386
81623,16.0,16,0,0.000228,V14,-4.06693
181542,20.39,10,0,2e-06,V4,-4.780977
177116,1.0,10,0,4.8e-05,V1,-5.54548
9534,16.42,3,0,6e-06,V3,-4.233772
135797,40.0,22,0,3.3e-05,V3,-5.536261
166642,11.09,8,0,0.00088,V1,-5.269644
136242,85.25,22,0,0.007265,V14,-3.25196
217641,35.31,15,0,1.4e-05,V4,-6.419713
110864,76.0,20,0,0.000268,V3,-5.290336
228873,71.65,16,0,0.015034,V1,-6.024219
148364,4.49,0,0,1e-06,V1,-6.400918
196089,0.89,12,0,8.9e-05,V1,-6.0039
278620,2.99,22,0,2e-05,V1,-6.09218
126552,1.0,21,0,8.1e-05,V4,-4.009972
89000,60.0,17,0,0.000336,V8,-2.973949
113741,1.0,20,0,0.004007,V14,-4.206058
61744,1.0,13,0,3e-06,V12,-5.005658
